robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
135.0,10.0,-310.0,0.0,30.0,60.0,-30.65562,-2.47033,-194.62562,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,10.0,-310.0,0.0,30.0,90.0,-30.65562,-2.47033,-194.62562,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,10.0,-310.0,0.0,60.0,0.0,-30.65562,-2.47033,-194.62562,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,10.0,-310.0,0.0,60.0,30.0,-30.65562,-2.47033,-194.62562,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,10.0,-310.0,0.0,60.0,60.0,-30.65562,-2.47033,-194.62562,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,10.0,-310.0,0.0,60.0,90.0,-30.65562,-2.47033,-194.62562,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,10.0,-310.0,30.0,0.0,0.0,-30.65562,-2.47033,-194.62562,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,10.0,-310.0,30.0,0.0,30.0,-30.65562,-2.47033,-194.62562,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,10.0,-310.0,30.0,0.0,60.0,-30.65562,-2.47033,-194.62562,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,10.0,-310.0,30.0,0.0,90.0,-30.65562,-2.47033,-194.62562,0.2471,0.77857,0.08837,-0.57005,0.1
135.0,10.0,-310.0,30.0,30.0,0.0,-30.65562,-2.47033,-194.62562,-0.54486,-0.1,-0.04209,0.83148,0.1
135.0,10.0,-310.0,30.0,30.0,30.0,-30.65562,-2.47033,-194.62562,-0.43015,-0.32765,-0.03666,0.8404,0.1
135.0,10.0,-310.0,30.0,30.0,60.0,-30.65562,-2.47033,-194.62562,-0.27743,-0.52842,-0.03808,0.80147,0.1
135.0,10.0,-310.0,30.0,30.0,90.0,-30.65562,-2.47033,-194.62562,-0.09734,-0.68857,-0.04609,0.71713,0.1
135.0,10.0,-310.0,30.0,60.0,0.0,-30.65562,-2.47033,-194.62562,-0.33677,-0.00139,-0.00352,0.94158,0.1
135.0,10.0,-310.0,30.0,60.0,30.0,-30.65562,-2.47033,-194.62562,-0.22765,-0.22219,0.00119,0.94805,0.1
135.0,10.0,-310.0,30.0,60.0,60.0,-30.65562,-2.47033,-194.62562,-0.08518,-0.4187,-0.00176,0.90412,0.1
135.0,10.0,-310.0,30.0,60.0,90.0,-30.65562,-2.47033,-194.62562,0.08042,-0.57737,-0.01203,0.81243,0.1
135.0,10.0,-290.0,0.0,0.0,0.0,-21.31772,-11.69811,-179.53749,0.73994,0.19827,-0.16637,-0.62089,0.1
135.0,10.0,-290.0,0.0,0.0,30.0,-21.31772,-11.69811,-179.53749,-0.62085,-0.43024,0.16961,0.63298,0.1
135.0,10.0,-290.0,0.0,0.0,60.0,-21.31772,-11.69811,-179.53749,0.45946,0.63289,-0.16129,-0.60195,0.1
135.0,10.0,-290.0,0.0,0.0,90.0,-21.31772,-11.69811,-179.53749,0.26675,0.7924,-0.14198,-0.52989,0.1
135.0,10.0,-290.0,0.0,30.0,0.0,-21.31772,-11.69811,-179.53749,-0.56811,-0.10569,0.21123,0.78833,0.1
135.0,10.0,-290.0,0.0,30.0,30.0,-21.31772,-11.69811,-179.53749,-0.45206,-0.33599,0.21386,0.79813,0.1
135.0,10.0,-290.0,0.0,30.0,60.0,-21.31772,-11.69811,-179.53749,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,10.0,-290.0,0.0,30.0,90.0,-21.31772,-11.69811,-179.53749,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,10.0,-290.0,0.0,60.0,0.0,-21.31772,-11.69811,-179.53749,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,10.0,-290.0,0.0,60.0,30.0,-21.31772,-11.69811,-179.53749,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,10.0,-290.0,0.0,60.0,60.0,-21.31772,-11.69811,-179.53749,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,10.0,-290.0,0.0,60.0,90.0,-21.31772,-11.69811,-179.53749,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,10.0,-290.0,30.0,0.0,0.0,-21.31772,-11.69811,-179.53749,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,10.0,-290.0,30.0,0.0,30.0,-21.31772,-11.69811,-179.53749,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,10.0,-290.0,30.0,0.0,60.0,-21.31772,-11.69811,-179.53749,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,10.0,-290.0,30.0,0.0,90.0,-21.31772,-11.69811,-179.53749,0.2471,0.77857,0.08837,-0.57005,0.1
135.0,10.0,-290.0,30.0,30.0,0.0,-21.31772,-11.69811,-179.53749,-0.54486,-0.1,-0.04209,0.83148,0.1
135.0,10.0,-290.0,30.0,30.0,30.0,-21.31772,-11.69811,-179.53749,-0.43015,-0.32765,-0.03666,0.8404,0.1
135.0,10.0,-290.0,30.0,30.0,60.0,-21.31772,-11.69811,-179.53749,-0.27743,-0.52842,-0.03808,0.80147,0.1
135.0,10.0,-290.0,30.0,30.0,90.0,-21.31772,-11.69811,-179.53749,-0.09734,-0.68857,-0.04609,0.71713,0.1
135.0,10.0,-290.0,30.0,60.0,0.0,-21.31772,-11.69811,-179.53749,-0.33677,-0.00139,-0.00352,0.94158,0.1
135.0,10.0,-290.0,30.0,60.0,30.0,-21.31772,-11.69811,-179.53749,-0.22765,-0.22219,0.00119,0.94805,0.1
135.0,10.0,-290.0,30.0,60.0,60.0,-21.31772,-11.69811,-179.53749,-0.08518,-0.4187,-0.00176,0.90412,0.1
135.0,10.0,-290.0,30.0,60.0,90.0,-21.31772,-11.69811,-179.53749,0.08042,-0.57737,-0.01203,0.81243,0.1
135.0,10.0,-270.0,0.0,0.0,0.0,-11.97983,-20.9259,-164.44936,0.73994,0.19827,-0.16637,-0.62089,0.1
135.0,10.0,-270.0,0.0,0.0,30.0,-11.97983,-20.9259,-164.44936,-0.62085,-0.43024,0.16961,0.63298,0.1
135.0,10.0,-270.0,0.0,0.0,60.0,-11.97983,-20.9259,-164.44936,0.45946,0.63289,-0.16129,-0.60195,0.1
135.0,10.0,-270.0,0.0,0.0,90.0,-11.97983,-20.9259,-164.44936,0.26675,0.7924,-0.14198,-0.52989,0.1
135.0,10.0,-270.0,0.0,30.0,0.0,-11.97983,-20.9259,-164.44936,-0.56811,-0.10569,0.21123,0.78833,0.1
135.0,10.0,-270.0,0.0,30.0,30.0,-11.97983,-20.9259,-164.44936,-0.45206,-0.33599,0.21386,0.79813,0.1
135.0,10.0,-270.0,0.0,30.0,60.0,-11.97983,-20.9259,-164.44936,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,10.0,-270.0,0.0,30.0,90.0,-11.97983,-20.9259,-164.44936,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,10.0,-270.0,0.0,60.0,0.0,-11.97983,-20.9259,-164.44936,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,10.0,-270.0,0.0,60.0,30.0,-11.97983,-20.9259,-164.44936,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,10.0,-270.0,0.0,60.0,60.0,-11.97983,-20.9259,-164.44936,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,10.0,-270.0,0.0,60.0,90.0,-11.97983,-20.9259,-164.44936,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,10.0,-270.0,30.0,0.0,0.0,-11.97983,-20.9259,-164.44936,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,10.0,-270.0,30.0,0.0,30.0,-11.97983,-20.9259,-164.44936,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,10.0,-270.0,30.0,0.0,60.0,-11.97983,-20.9259,-164.44936,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,10.0,-270.0,30.0,0.0,90.0,-11.97983,-20.9259,-164.44936,0.2471,0.77857,0.08837,-0.57005,0.1
135.0,10.0,-270.0,30.0,30.0,0.0,-11.97983,-20.9259,-164.44936,-0.54486,-0.1,-0.04209,0.83148,0.1
135.0,10.0,-270.0,30.0,30.0,30.0,-11.97983,-20.9259,-164.44936,-0.43015,-0.32765,-0.03666,0.8404,0.1
135.0,10.0,-270.0,30.0,30.0,60.0,-11.97983,-20.9259,-164.44936,-0.27743,-0.52842,-0.03808,0.80147,0.1
135.0,10.0,-270.0,30.0,30.0,90.0,-11.97983,-20.9259,-164.44936,-0.09734,-0.68857,-0.04609,0.71713,0.1
135.0,10.0,-270.0,30.0,60.0,0.0,-11.97983,-20.9259,-164.44936,-0.33677,-0.00139,-0.00352,0.94158,0.1
135.0,10.0,-270.0,30.0,60.0,30.0,-11.97983,-20.9259,-164.44936,-0.22765,-0.22219,0.00119,0.94805,0.1
135.0,10.0,-270.0,30.0,60.0,60.0,-11.97983,-20.9259,-164.44936,-0.08518,-0.4187,-0.00176,0.90412,0.1
135.0,10.0,-270.0,30.0,60.0,90.0,-11.97983,-20.9259,-164.44936,0.08042,-0.57737,-0.01203,0.81243,0.1
135.0,10.0,-250.0,0.0,0.0,0.0,-2.64193,-30.15368,-149.36123,0.73994,0.19827,-0.16637,-0.62089,0.1
135.0,10.0,-250.0,0.0,0.0,30.0,-2.64193,-30.15368,-149.36123,-0.62085,-0.43024,0.16961,0.63298,0.1
135.0,10.0,-250.0,0.0,0.0,60.0,-2.64193,-30.15368,-149.36123,0.45946,0.63289,-0.16129,-0.60195,0.1
135.0,10.0,-250.0,0.0,0.0,90.0,-2.64193,-30.15368,-149.36123,0.26675,0.7924,-0.14198,-0.52989,0.1
135.0,10.0,-250.0,0.0,30.0,0.0,-2.64193,-30.15368,-149.36123,-0.56811,-0.10569,0.21123,0.78833,0.1
135.0,10.0,-250.0,0.0,30.0,30.0,-2.64193,-30.15368,-149.36123,-0.45206,-0.33599,0.21386,0.79813,0.1
135.0,10.0,-250.0,0.0,30.0,60.0,-2.64193,-30.15368,-149.36123,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,10.0,-250.0,0.0,30.0,90.0,-2.64193,-30.15368,-149.36123,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,10.0,-250.0,0.0,60.0,0.0,-2.64193,-30.15368,-149.36123,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,10.0,-250.0,0.0,60.0,30.0,-2.64193,-30.15368,-149.36123,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,10.0,-250.0,0.0,60.0,60.0,-2.64193,-30.15368,-149.36123,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,10.0,-250.0,0.0,60.0,90.0,-2.64193,-30.15368,-149.36123,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,10.0,-250.0,30.0,0.0,0.0,-2.64193,-30.15368,-149.36123,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,10.0,-250.0,30.0,0.0,30.0,-2.64193,-30.15368,-149.36123,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,10.0,-250.0,30.0,0.0,60.0,-2.64193,-30.15368,-149.36123,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,10.0,-250.0,30.0,0.0,90.0,-2.64193,-30.15368,-149.36123,0.2471,0.77857,0.08837,-0.57005,0.1
135.0,10.0,-250.0,30.0,30.0,0.0,-2.64193,-30.15368,-149.36123,-0.54486,-0.1,-0.04209,0.83148,0.1
135.0,10.0,-250.0,30.0,30.0,30.0,-2.64193,-30.15368,-149.36123,-0.43015,-0.32765,-0.03666,0.8404,0.1
135.0,10.0,-250.0,30.0,30.0,60.0,-2.64193,-30.15368,-149.36123,-0.27743,-0.52842,-0.03808,0.80147,0.1
135.0,10.0,-250.0,30.0,30.0,90.0,-2.64193,-30.15368,-149.36123,-0.09734,-0.68857,-0.04609,0.71713,0.1
135.0,10.0,-250.0,30.0,60.0,0.0,-2.64193,-30.15368,-149.36123,-0.33677,-0.00139,-0.00352,0.94158,0.1
135.0,10.0,-250.0,30.0,60.0,30.0,-2.64193,-30.15368,-149.36123,-0.22765,-0.22219,0.00119,0.94805,0.1
135.0,10.0,-250.0,30.0,60.0,60.0,-2.64193,-30.15368,-149.36123,-0.08518,-0.4187,-0.00176,0.90412,0.1
135.0,10.0,-250.0,30.0,60.0,90.0,-2.64193,-30.15368,-149.36123,0.08042,-0.57737,-0.01203,0.81243,0.1
135.0,30.0,-350.0,0.0,0.0,0.0,-33.39023,27.76662,-227.46232,0.73994,0.19827,-0.16637,-0.62089,0.1
135.0,30.0,-350.0,0.0,0.0,30.0,-33.39023,27.76662,-227.46232,-0.62085,-0.43024,0.16961,0.63298,0.1
135.0,30.0,-350.0,0.0,0.0,60.0,-33.39023,27.76662,-227.46232,0.45946,0.63289,-0.16129,-0.60195,0.1
135.0,30.0,-350.0,0.0,0.0,90.0,-33.39023,27.76662,-227.46232,0.26675,0.7924,-0.14198,-0.52989,0.1
135.0,30.0,-350.0,0.0,30.0,0.0,-33.39023,27.76662,-227.46232,-0.56811,-0.10569,0.21123,0.78833,0.1
135.0,30.0,-350.0,0.0,30.0,30.0,-33.39023,27.76662,-227.46232,-0.45206,-0.33599,0.21386,0.79813,0.1
135.0,30.0,-350.0,0.0,30.0,60.0,-33.39023,27.76662,-227.46232,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,30.0,-350.0,0.0,30.0,90.0,-33.39023,27.76662,-227.46232,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,30.0,-350.0,0.0,60.0,0.0,-33.39023,27.76662,-227.46232,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,30.0,-350.0,0.0,60.0,30.0,-33.39023,27.76662,-227.46232,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,30.0,-350.0,0.0,60.0,60.0,-33.39023,27.76662,-227.46232,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,30.0,-350.0,0.0,60.0,90.0,-33.39023,27.76662,-227.46232,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,30.0,-350.0,30.0,0.0,0.0,-33.39023,27.76662,-227.46232,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,30.0,-350.0,30.0,0.0,30.0,-33.39023,27.76662,-227.46232,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,30.0,-350.0,30.0,0.0,60.0,-33.39023,27.76662,-227.46232,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,30.0,-350.0,30.0,0.0,90.0,-33.39023,27.76662,-227.46232,0.2471,0.77857,0.08837,-0.57005,0.1
135.0,30.0,-350.0,30.0,30.0,0.0,-33.39023,27.76662,-227.46232,-0.54486,-0.1,-0.04209,0.83148,0.1
135.0,30.0,-350.0,30.0,30.0,30.0,-33.39023,27.76662,-227.46232,-0.43015,-0.32765,-0.03666,0.8404,0.1
135.0,30.0,-350.0,30.0,30.0,60.0,-33.39023,27.76662,-227.46232,-0.27743,-0.52842,-0.03808,0.80147,0.1
135.0,30.0,-350.0,30.0,30.0,90.0,-33.39023,27.76662,-227.46232,-0.09734,-0.68857,-0.04609,0.71713,0.1
135.0,30.0,-350.0,30.0,60.0,0.0,-33.39023,27.76662,-227.46232,-0.33677,-0.00139,-0.00352,0.94158,0.1
135.0,30.0,-350.0,30.0,60.0,30.0,-33.39023,27.76662,-227.46232,-0.22765,-0.22219,0.00119,0.94805,0.1
135.0,30.0,-350.0,30.0,60.0,60.0,-33.39023,27.76662,-227.46232,-0.08518,-0.4187,-0.00176,0.90412,0.1
135.0,30.0,-350.0,30.0,60.0,90.0,-33.39023,27.76662,-227.46232,0.08042,-0.57737,-0.01203,0.81243,0.1
135.0,30.0,-330.0,0.0,0.0,0.0,-24.05233,18.53883,-212.37419,0.73994,0.19827,-0.16637,-0.62089,0.1
135.0,30.0,-330.0,0.0,0.0,30.0,-24.05233,18.53883,-212.37419,-0.62085,-0.43024,0.16961,0.63298,0.1
135.0,30.0,-330.0,0.0,0.0,60.0,-24.05233,18.53883,-212.37419,0.45946,0.63289,-0.16129,-0.60195,0.1
135.0,30.0,-330.0,0.0,0.0,90.0,-24.05233,18.53883,-212.37419,0.26675,0.7924,-0.14198,-0.52989,0.1
135.0,30.0,-330.0,0.0,30.0,0.0,-24.05233,18.53883,-212.37419,-0.56811,-0.10569,0.21123,0.78833,0.1
135.0,30.0,-330.0,0.0,30.0,30.0,-24.05233,18.53883,-212.37419,-0.45206,-0.33599,0.21386,0.79813,0.1
135.0,30.0,-330.0,0.0,30.0,60.0,-24.05233,18.53883,-212.37419,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,30.0,-330.0,0.0,30.0,90.0,-24.05233,18.53883,-212.37419,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,30.0,-330.0,0.0,60.0,0.0,-24.05233,18.53883,-212.37419,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,30.0,-330.0,0.0,60.0,30.0,-24.05233,18.53883,-212.37419,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,30.0,-330.0,0.0,60.0,60.0,-24.05233,18.53883,-212.37419,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,30.0,-330.0,0.0,60.0,90.0,-24.05233,18.53883,-212.37419,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,30.0,-330.0,30.0,0.0,0.0,-24.05233,18.53883,-212.37419,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,30.0,-330.0,30.0,0.0,30.0,-24.05233,18.53883,-212.37419,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,30.0,-330.0,30.0,0.0,60.0,-24.05233,18.53883,-212.37419,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,30.0,-330.0,30.0,0.0,90.0,-24.05233,18.53883,-212.37419,0.2471,0.77857,0.08837,-0.57005,0.1
135.0,30.0,-330.0,30.0,30.0,0.0,-24.05233,18.53883,-212.37419,-0.54486,-0.1,-0.04209,0.83148,0.1
135.0,30.0,-330.0,30.0,30.0,30.0,-24.05233,18.53883,-212.37419,-0.43015,-0.32765,-0.03666,0.8404,0.1
135.0,30.0,-330.0,30.0,30.0,60.0,-24.05233,18.53883,-212.37419,-0.27743,-0.52842,-0.03808,0.80147,0.1
135.0,30.0,-330.0,30.0,30.0,90.0,-24.05233,18.53883,-212.37419,-0.09734,-0.68857,-0.04609,0.71713,0.1
135.0,30.0,-330.0,30.0,60.0,0.0,-24.05233,18.53883,-212.37419,-0.33677,-0.00139,-0.00352,0.94158,0.1
135.0,30.0,-330.0,30.0,60.0,30.0,-24.05233,18.53883,-212.37419,-0.22765,-0.22219,0.00119,0.94805,0.1
135.0,30.0,-330.0,30.0,60.0,60.0,-24.05233,18.53883,-212.37419,-0.08518,-0.4187,-0.00176,0.90412,0.1
135.0,30.0,-330.0,30.0,60.0,90.0,-24.05233,18.53883,-212.37419,0.08042,-0.57737,-0.01203,0.81243,0.1
135.0,30.0,-310.0,0.0,0.0,0.0,-14.71444,9.31105,-197.28606,0.73994,0.19827,-0.16637,-0.62089,0.1
135.0,30.0,-310.0,0.0,0.0,30.0,-14.71444,9.31105,-197.28606,-0.62085,-0.43024,0.16961,0.63298,0.1
135.0,30.0,-310.0,0.0,0.0,60.0,-14.71444,9.31105,-197.28606,0.45946,0.63289,-0.16129,-0.60195,0.1
135.0,30.0,-310.0,0.0,0.0,90.0,-14.71444,9.31105,-197.28606,0.26675,0.7924,-0.14198,-0.52989,0.1
135.0,30.0,-310.0,0.0,30.0,0.0,-14.71444,9.31105,-197.28606,-0.56811,-0.10569,0.21123,0.78833,0.1
135.0,30.0,-310.0,0.0,30.0,30.0,-14.71444,9.31105,-197.28606,-0.45206,-0.33599,0.21386,0.79813,0.1
135.0,30.0,-310.0,0.0,30.0,60.0,-14.71444,9.31105,-197.28606,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,30.0,-310.0,0.0,30.0,90.0,-14.71444,9.31105,-197.28606,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,30.0,-310.0,0.0,60.0,0.0,-14.71444,9.31105,-197.28606,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,30.0,-310.0,0.0,60.0,30.0,-14.71444,9.31105,-197.28606,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,30.0,-310.0,0.0,60.0,60.0,-14.71444,9.31105,-197.28606,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,30.0,-310.0,0.0,60.0,90.0,-14.71444,9.31105,-197.28606,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,30.0,-310.0,30.0,0.0,0.0,-14.71444,9.31105,-197.28606,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,30.0,-310.0,30.0,0.0,30.0,-14.71444,9.31105,-197.28606,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,30.0,-310.0,30.0,0.0,60.0,-14.71444,9.31105,-197.28606,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,30.0,-310.0,30.0,0.0,90.0,-14.71444,9.31105,-197.28606,0.2471,0.77857,0.08837,-0.57005,0.1
135.0,30.0,-310.0,30.0,30.0,0.0,-14.71444,9.31105,-197.28606,-0.54486,-0.1,-0.04209,0.83148,0.1
135.0,30.0,-310.0,30.0,30.0,30.0,-14.71444,9.31105,-197.28606,-0.43015,-0.32765,-0.03666,0.8404,0.1
135.0,30.0,-310.0,30.0,30.0,60.0,-14.71444,9.31105,-197.28606,-0.27743,-0.52842,-0.03808,0.80147,0.1
135.0,30.0,-310.0,30.0,30.0,90.0,-14.71444,9.31105,-197.28606,-0.09734,-0.68857,-0.04609,0.71713,0.1
135.0,30.0,-310.0,30.0,60.0,0.0,-14.71444,9.31105,-197.28606,-0.33677,-0.00139,-0.00352,0.94158,0.1
135.0,30.0,-310.0,30.0,60.0,30.0,-14.71444,9.31105,-197.28606,-0.22765,-0.22219,0.00119,0.94805,0.1
135.0,30.0,-310.0,30.0,60.0,60.0,-14.71444,9.31105,-197.28606,-0.08518,-0.4187,-0.00176,0.90412,0.1
135.0,30.0,-310.0,30.0,60.0,90.0,-14.71444,9.31105,-197.28606,0.08042,-0.57737,-0.01203,0.81243,0.1
135.0,30.0,-290.0,0.0,0.0,0.0,-5.37654,0.08326,-182.19793,0.73994,0.19827,-0.16637,-0.62089,0.1
135.0,30.0,-290.0,0.0,0.0,30.0,-5.37654,0.08326,-182.19793,-0.62085,-0.43024,0.16961,0.63298,0.1
135.0,30.0,-290.0,0.0,0.0,60.0,-5.37654,0.08326,-182.19793,0.45946,0.63289,-0.16129,-0.60195,0.1
135.0,30.0,-290.0,0.0,0.0,90.0,-5.37654,0.08326,-182.19793,0.26675,0.7924,-0.14198,-0.52989,0.1
135.0,30.0,-290.0,0.0,30.0,0.0,-5.37654,0.08326,-182.19793,-0.56811,-0.10569,0.21123,0.78833,0.1
135.0,30.0,-290.0,0.0,30.0,30.0,-5.37654,0.08326,-182.19793,-0.45206,-0.33599,0.21386,0.79813,0.1
135.0,30.0,-290.0,0.0,30.0,60.0,-5.37654,0.08326,-182.19793,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,30.0,-290.0,0.0,30.0,90.0,-5.37654,0.08326,-182.19793,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,30.0,-290.0,0.0,60.0,0.0,-5.37654,0.08326,-182.19793,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,30.0,-290.0,0.0,60.0,30.0,-5.37654,0.08326,-182.19793,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,30.0,-290.0,0.0,60.0,60.0,-5.37654,0.08326,-182.19793,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,30.0,-290.0,0.0,60.0,90.0,-5.37654,0.08326,-182.19793,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,30.0,-290.0,30.0,0.0,0.0,-5.37654,0.08326,-182.19793,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,30.0,-290.0,30.0,0.0,30.0,-5.37654,0.08326,-182.19793,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,30.0,-290.0,30.0,0.0,60.0,-5.37654,0.08326,-182.19793,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,30.0,-290.0,30.0,0.0,90.0,-5.37654,0.08326,-182.19793,0.2471,0.77857,0.08837,-0.57005,0.1
135.0,30.0,-290.0,30.0,30.0,0.0,-5.37654,0.08326,-182.19793,-0.54486,-0.1,-0.04209,0.83148,0.1
135.0,30.0,-290.0,30.0,30.0,30.0,-5.37654,0.08326,-182.19793,-0.43015,-0.32765,-0.03666,0.8404,0.1
135.0,30.0,-290.0,30.0,30.0,60.0,-5.37654,0.08326,-182.19793,-0.27743,-0.52842,-0.03808,0.80147,0.1
135.0,30.0,-290.0,30.0,30.0,90.0,-5.37654,0.08326,-182.19793,-0.09734,-0.68857,-0.04609,0.71713,0.1
135.0,30.0,-290.0,30.0,60.0,0.0,-5.37654,0.08326,-182.19793,-0.33677,-0.00139,-0.00352,0.94158,0.1
135.0,30.0,-290.0,30.0,60.0,30.0,-5.37654,0.08326,-182.19793,-0.22765,-0.22219,0.00119,0.94805,0.1
135.0,30.0,-290.0,30.0,60.0,60.0,-5.37654,0.08326,-182.19793,-0.08518,-0.4187,-0.00176,0.90412,0.1
135.0,30.0,-290.0,30.0,60.0,90.0,-5.37654,0.08326,-182.19793,0.08042,-0.57737,-0.01203,0.81243,0.1
135.0,30.0,-270.0,0.0,0.0,0.0,3.96136,-9.14452,-167.1098,0.73994,0.19827,-0.16637,-0.62089,0.1
135.0,30.0,-270.0,0.0,0.0,30.0,3.96136,-9.14452,-167.1098,-0.62085,-0.43024,0.16961,0.63298,0.1
135.0,30.0,-270.0,0.0,0.0,60.0,3.96136,-9.14452,-167.1098,0.45946,0.63289,-0.16129,-0.60195,0.1
135.0,30.0,-270.0,0.0,0.0,90.0,3.96136,-9.14452,-167.1098,0.26675,0.7924,-0.14198,-0.52989,0.1
135.0,30.0,-270.0,0.0,30.0,0.0,3.96136,-9.14452,-167.1098,-0.56811,-0.10569,0.21123,0.78833,0.1
135.0,30.0,-270.0,0.0,30.0,30.0,3.96136,-9.14452,-167.1098,-0.45206,-0.33599,0.21386,0.79813,0.1
135.0,30.0,-270.0,0.0,30.0,60.0,3.96136,-9.14452,-167.1098,-0.2975,-0.53916,0.20393,0.76106,0.1
135.0,30.0,-270.0,0.0,30.0,90.0,3.96136,-9.14452,-167.1098,0.11516,0.70135,-0.18207,-0.67948,0.1
135.0,30.0,-270.0,0.0,60.0,0.0,3.96136,-9.14452,-167.1098,-0.35755,-0.00592,0.2417,0.90205,0.1
135.0,30.0,-270.0,0.0,60.0,30.0,3.96136,-9.14452,-167.1098,-0.24714,-0.22931,0.24367,0.90938,0.1
135.0,30.0,-270.0,0.0,60.0,60.0,3.96136,-9.14452,-167.1098,-0.10291,-0.42818,0.23237,0.86722,0.1
135.0,30.0,-270.0,0.0,60.0,90.0,3.96136,-9.14452,-167.1098,0.06485,-0.58889,0.20851,0.77816,0.1
135.0,30.0,-270.0,30.0,0.0,0.0,3.96136,-9.14452,-167.1098,0.71473,0.19151,0.0893,-0.66672,0.1
135.0,30.0,-270.0,30.0,0.0,30.0,3.96136,-9.14452,-167.1098,-0.597,-0.42083,-0.08324,0.67791,0.1
135.0,30.0,-270.0,30.0,0.0,60.0,3.96136,-9.14452,-167.1098,-0.43749,-0.62109,-0.083,0.64496,0.1
135.0,30.0,-270.0,30.0,0.0,90.0,3.96136,-9.14452,-167.1098,0.2471,0.77857,0.08837,-0.57005,0.1
